beerId,name,pubId,beerCategory,beerStyle,alcool
4639,Bube's Red Ale,314,3,33,0
4640,Bube's Stout,314,3,42,0
4641,Bube's Kiwi-Strawberry Wheat,314,11,121,0
4642,Bube's Brown Ale,314,3,38,0
4643,Bube's Hefeweizen,314,4,50,0
4644,Bube's India Pale Ale (IPA),314,3,31,0
4645,Scratch #7 2008,1286,4,55,7.9
4646,Scratch #11 2008,1286,1,3,4.9
4647,Scratch #10 2008,1286,5,61,10.2
4648,Scratch #8 2008,1286,5,61,10.1
4649,Scratch #6 2007,1286,8,95,5.1
4650,McNellie's Pub Ale,831,1,4,0
4651,Sundown Wheat,831,11,116,0
4652,Atlas IPA,831,3,31,0
4653,Oaked Arrogant Bastard Ale,1204,3,30,7.2
4654,Hansa Imported Dortmunder,460,8,95,4.8
4655,Hoppy Hefe,90,4,50,0
4656,Bourbon Barrel Smoked Porter,90,2,25,0
4657,Bar Harbor Blueberry Ale,55,-1,-1,0
4658,Cask Hefe,90,4,50,0
4659,Raison D'Etre,459,3,29,8
4660,Fort,459,11,121,18
4661,Lawnmower,459,3,26,4
4662,Theobroma,459,-1,-1,9
4663,Black & Blue,459,11,121,10
4664,Red & White,459,5,67,10
4665,Aprihop,459,11,121,7
4666,Tap Room No. 21 Amber Ale,1235,3,33,5.7
4667,Kirin Ichiban,741,-1,-1,4.95
4668,Kirin Light,741,8,96,3.31
4669,Chateau Jiahu,459,11,126,9.5
4670,Pipe Organ Pale Ale,1248,3,26,4.9
4671,Pious Monk Dunkel,1248,-1,-1,5.2
4672,Millennium Trippel,1248,5,61,9
4673,Celestial Gold,1248,7,77,4.1
4674,Blast Furnace Oatmeal Stout,1248,1,21,4.8
4675,Church Brew Oktoberfest,1248,7,84,5.2
4676,Mad Brewer Maibock,1248,7,91,7
4677,Heavenly Hefeweizen,1248,4,50,4.5
4678,Scratch #12 2008,1286,3,31,6.5
4679,Jupiler,690,7,77,5.2
4680,Trappist Westvleteren 12,263,5,62,11.2
4681,Trappist Westvleteren Blonde,263,5,72,5.8
4682,Kate The Great Russian Imperial Stout,1013,3,43,9.5
4683,Dark Lord Russian Imperial Stout,1260,3,43,13
4684,Light Weight,1244,3,37,4.33
4685,Donovan's Red,1244,3,33,5.16
4686,Pappy's Porter,1244,2,25,5.42
4687,Holy Cow IPA,1244,3,31,5.16
4688,Alena,1244,3,32,6.5
4689,Broken Spoke,1244,3,26,5
4690,El Jefe,1244,3,31,5.7
4691,Heady Topper,1244,3,32,8
4692,Heathen,1244,3,31,6.9
4693,Hellbrook,1244,3,33,8
4694,Holy Moly,1244,3,32,7.8
4695,Mortal Sin,1244,3,31,6.66
4696,Piston Bitter,1244,1,5,5
4697,Rapture,1244,-1,-1,0
4698,Revitalization Rye,1244,11,119,6.5
4699,Shut The Hell Up,1244,1,10,3.3
4700,St. Bernardus Witbier,296,5,67,5.5
4701,Petite Orval,169,5,72,3.5
4702,Chimay Dor퀌�e,378,5,72,4.8
4703,Achel Blond 5퉌�,280,5,72,5
4704,Achel Bruin 5퉌�,280,3,29,5
4705,Achel Blond 8퉌�,280,5,61,8
4706,Achel Bruin 8퉌�,280,5,60,8
4707,Achel Trappist Extra,280,-1,-1,9.5
4708,The Abyss,441,3,43,11
4709,Green Lakes Organic Ale,441,3,33,5.2
4710,Bachelor Bitter,441,1,3,5.4
4711,Twilight Ale,441,3,26,5
4712,Brocken Top Bock,441,7,90,6
4713,Brugse Zot,430,5,72,6
4714,Brugse Zot Double,430,5,72,7
4715,Tongerlo Dubbel Bruin,1273,5,72,6
4716,Tongerlo Dubbel  Blond,1273,5,72,6
4717,Tongerlo Tripple,1273,5,61,8
4718,Tongerlo Christmas,1273,5,72,6.5
4719,Black Albert,433,3,43,13
4720,MonkeyBoy Ale,353,11,116,8.2
4721,Landshark Lager,826,8,96,4.7
4722,Middle Ages Apricot Ale,857,11,121,4.5
4723,Black Heart Stout,857,3,42,6.6
4724,Druid Fluid,857,3,35,9.5
4725,Highlander 80/-,857,1,15,5
4726,Kilt Tilter,857,1,15,9
4727,Old Marcus Ale,857,1,5,6.6
4728,Middle Ages Raspberry Ale,857,11,121,4.6
4729,Swallow Wit,857,5,67,4.8
4730,Syracuse Pale Ale,857,3,26,5
4731,Tenth Anniversery Ale,857,3,32,10
4732,The Duke of Winship,857,1,15,6.5
4733,Wailing Wench,857,-1,-1,8
4734,Winter Wheat,857,11,116,6.3
4735,Wizard's Winter Ale,857,11,141,6.8
4736,East Coast lager,415,8,95,0
4737,Circket Hill American Ale,415,3,33,0
4738,Cricket Hill Hopnotic,415,3,31,0
4739,Spring Fling,144,3,26,6
4740,Brown Shugga,765,-1,-1,9.9
4741,Gordon,956,3,32,8.7
4742,Dale's Pale Ale,956,3,26,6.5
4743,Old Chub,956,1,15,8
4744,Ten Fidy,956,3,43,10
4745,One Nut Brown Ale,956,3,38,5
4746,Remarkable Vanilla Porter,236,2,25,0
4747,White Ale,848,5,67,4.8
4748,Samichlaus Bier 2006,1115,-1,-1,14
4749,Big Porch Ale,100,3,33,5.8
4750,Palm Speciale,967,3,33,5.2
4751,Pilsener Lager,960,7,77,5.6
4752,Arthur's Mild Ale,960,1,10,3.2
4753,KClinger's Brown Ale,960,3,38,0
4754,Old Fugget,960,3,35,11.8
4755,Otto's Hefeweizen,960,4,50,7.1
4756,Otto's Weizenbock,960,4,55,7.2
4757,Dixie Crystal,882,5,61,10
4758,Orange Blossom Pilsner,954,11,121,6.5
4759,Road Trip Hard Cider,882,11,121,6.4
4760,Wild Wacky Wit,882,5,67,4.8
4761,Savannah Fest,882,7,91,4.9
4762,Swamp Fox IPA,882,3,31,7
4763,The Captains Porter,882,2,25,6
4764,Dock Street Amber,456,3,33,6
4809,Nut Brown Ale,853,3,38,5
4810,Sunset Amber Lager,853,8,95,5
4811,Peninsula Porter,853,2,25,5
4812,Wheatland Wheat,853,3,26,5
4813,Celis Raspberry,853,5,72,3.9
4814,Celis Pale Bock,853,5,72,3.9
4815,Celis Grand Cru,853,5,72,7.6
4816,Big Mac,853,8,95,5
4817,Bavarian Dark,853,3,38,4
4818,Hamtramck,853,8,95,4
4819,Superior Stout,853,3,42,5.2
4820,Hite,660,8,95,4.5
4821,OB Lager,951,8,95,4.4
4822,Noblesse,428,3,37,6
4823,Bravoure,428,-1,-1,7
4824,Russian River IPA,1086,3,31,6.5
4825,Dead Leaf Green,1086,1,4,5.68
4826,Lap Dance Pale Ale,1086,3,26,5.55
4827,Parking Violation,1086,3,26,5.6
4828,Beer Esteem,1086,8,95,5.6
4829,Vienna Red Lager,700,8,95,5
4830,Mars - Belgian Imperial Red IPA,858,3,32,8.7
4831,Earth - Belgian Style Chocolate Milk Stout,858,1,20,5
4832,Mercury - Belgian Style Small Beer,858,5,72,6.5
4833,Lust,858,5,66,11.5
4834,Pride,858,5,65,6.5
4835,Sloth,858,3,43,10.2
4836,Wrath,858,5,72,8.2
4837,Greed,858,5,64,5
4838,Envy,858,-1,-1,7
4839,Gluttony,858,3,32,10.5
4840,King Lager,61,8,96,5.2
4841,Red Tulip,908,-1,-1,0
4842,Dragon's Milk,908,-1,-1,9
4843,Blue Goat,908,-1,-1,7.5
4844,Existential,908,3,35,11.1
4845,Pilgrim's Dole,908,3,35,10
4846,Cabin Fever,908,3,38,0
4847,Ichabod,908,3,35,5.2
4848,Zoomer,908,11,116,0
4849,Night Tripper,908,3,43,10.8
4851,Woody's Light,1219,3,26,3.6
4852,Grateful Red,1219,3,33,5
4853,Lost Sailor,1219,3,31,7
4854,Sully's Irish Stout,1219,3,42,4.2
4855,Pirate's Porter,1219,3,29,5.3
4856,Marzen,1219,8,95,5.7
4857,.38 Special Bitter,1219,1,3,3.8
4858,Strong Arm Ale,1219,-1,-1,9
4859,Pete's Wicked Strawberry Blonde,978,11,121,0
4860,Pete's Rally Cap Ale,978,11,116,0
4861,Pete's Wicked Wanderlust Cream Ale,978,11,113,5.6
4862,Green Flash Imperial India Pale Ale,609,3,32,9
4863,Wailua,751,11,116,0
4864,Buck Naked,114,8,96,3.2
4865,Big Buck Beer,114,3,26,5.2
4866,Raspberry Wheat,114,11,116,4.8
4867,Terrapin All-American Imperial Pilsner,1243,-1,-1,7.5
4868,Apricot Wheat,705,11,116,4.9
4869,Nut Brown,705,3,38,4.9
4870,Cascazilla,705,3,33,7
4871,Flower Power India Pale Ale,705,3,31,8
4872,Partly Sunny,705,11,116,5
4873,Rye Squared,1243,3,32,9.5
4874,Southern Tier Porter,1173,2,25,5.2
4875,Southern Tier Tripel,1173,5,61,9
4876,Old Man Winter Ale,1173,4,57,8
4877,Southern Tier Harvest Ale,1173,1,5,5.7
4878,Hop Sun,1173,11,116,4.5
4879,Oktoberfest,708,-1,-1,5.1
4880,Chautauqua Brew,1173,3,33,4.9
4881,Fireside Nut Brown,708,3,38,4.9
4882,Heavy Weizen Imperial Unfiltered Wheat Ale,1173,4,50,8
4883,Big Red Imperial Red Ale,1173,3,33,9.5
4884,Unearthly Imperial India Pale Ale,1173,3,32,11
4885,Jahva Imperial Coffee Stout,1173,3,43,12
4886,Pumking Imperial Pumpkin Ale,1173,11,123,9
4887,Creme Brulee Imperial Milk Stout,1173,1,20,10
4888,Choklat,1173,3,43,11
4889,Imperial Cherry Saison,1173,5,74,8
4890,Weizen Bam Bi퀌�re,723,11,116,4.5
4891,E.S. Bam,723,5,74,4.7
4892,Bam Noire,723,5,74,4.3
4893,Madrugada Obscura,723,3,42,8.1
4894,Fuego del Otono,723,3,33,6.1
4895,Noel de Calabaza,723,-1,-1,9
4896,Terrapin Monk's Revenge,1243,5,72,9.8
4897,Carling,878,8,95,4.1
4898,Rickard's White Ale,878,5,67,0
4899,Rickard's Red Ale,878,2,22,0
4900,Rickard's Pale Ale,878,3,31,0
4901,Waterloo Dark,253,8,95,0
4902,Dirty Blond,56,11,116,4.5
4903,Vanilla Java Porter,56,2,25,6
4904,Voodoo Vator,56,7,92,9.5
4905,Salvation,56,3,31,6
4906,Rost,56,3,33,5
4907,MAI-BOCK,56,7,90,7.5
4908,Erik the Red,463,3,33,5
4909,Nagelweiss,463,11,116,5.1
4910,Final Absolution,463,5,72,8.5
4911,Armageddon Grand Cru,463,5,72,11.6
4912,Bronze Griffin,463,5,72,6.8
4913,Dead Monk Abbey Ale,463,5,72,8
4914,Broken Paddle,463,3,31,6
4915,Crooked Door,463,3,33,5
4916,Willy's Oompa-Loompa,463,-1,-1,6
4917,Breath of the Dragon English Bitter,463,1,1,4.5
4918,Righteous Ale,1149,11,119,7.2
4919,Liberty Nut Brown Ale,784,3,38,0
4920,Miss Liberty Lager,784,8,95,0
4921,Liberty Unfiltered Wheat Ale,784,11,116,0
4922,Liberty Pale Ale,784,3,26,0
4923,Liberty Raspberry Wheat Ale,784,11,121,0
4924,Patriot Porter,784,2,25,0
4925,Amber Waves,784,3,33,0
4926,Lone Palm Ale,826,3,38,0
4927,Beach Bum Blonde Ale,44,3,37,5.4
4928,Longboard Lager,751,8,95,5.5
4929,Coopers Premium Lager,397,8,95,5
4930,Coopers Sparkling Ale,397,1,1,5.8
4931,Coopers Original Pale Ale,397,1,1,4.5
4932,Coopers Mild Ale,397,1,10,3.5
4933,Coopers Best Extra Stout,397,3,42,6.3
4934,Coopers Premium Light,397,8,96,2.9
4935,Birell,397,8,96,0.5
4936,Scratch #13 2008,1286,7,84,4.9
4937,Scratch #14 2008,1286,5,74,6.7
4938,Christoffel Blond,111,3,37,6
4939,Sebewaing Beer,853,3,26,5
4940,Golden Pheasant,853,8,95,4
4941,Budweiser American Ale,44,3,33,5.1
4942,Pyramid Hefe Weizen,1031,4,50,5.2
4943,Curve Ball,1031,-1,-1,4.9
4944,Pyramid Apricot Weizen,1031,11,121,5.1
4945,Pyramid Amber Weizen,1031,11,116,5.5
4946,Pyramid Thunderhead IPA,1031,3,31,6.7
4947,Hoptical Illusion,144,3,31,6.8
4948,Mamma Mia! Pizza Beer,1000,11,126,4.6
4949,St. Michaels Blonde Ale,477,3,37,0
4950,Ameri-Hefe,477,4,50,0
4951,Thunderstorm,869,11,116,0
4952,Smoked Helles Lager,869,8,95,0
4953,Redbridge,44,8,95,0
4954,The Viking Belgian-style Dark Strong Ale,858,5,66,12
4955,Pluto - Belgian-style Golden Strong Ale,858,5,72,8.7
4956,Midnight Sun Kolsch,858,-1,-1,5
4957,Oosik Amber Ale,858,3,33,5
4958,Full Curl Scotch Ale,858,1,15,6
4959,Mammoth Extra Stout,858,3,42,6
4960,Bengali Tiger,1149,3,31,6.5
4961,Ridgeline Amber,604,3,33,5.4
4962,St. Bridget's Porter,604,2,25,5.9
4963,Wild Raspberry Ale,604,11,121,5.6
4964,Hades,604,5,65,7.3
4965,Le Freak Belgian Style IPA,609,5,72,9
4966,Tilburg's Dutch Brown Ale,110,5,72,5
4967,Mount Hill Pale Ale,960,1,1,0
4968,Saison De Brooklyn,259,5,74,6.8
4969,Stone Cali-Belgique,1204,5,72,6.9
4970,Yards Brawler,1383,1,1,4.3
4971,Yards Philadelphia Pale Ale,1383,3,26,4.6
4972,Yards Extra Special Ale,1383,3,33,6
4973,Yards India Pale Ale,1383,3,31,7
4974,Yards Love Stout,1383,3,42,4.5
4975,Ranger India Pale Ale,905,3,31,6.5
4976,Poor Richard's Tavern Spruce Ale,1383,11,126,5
4977,Thomas Jefferson's Tavern Ale,1383,-1,-1,8
4978,UFO Raspberry Hefeweizen,634,11,121,4.8
4979,Harpoon Brown Session Ale,634,3,38,4.3
4980,Glissade Golden Bock,1142,7,91,6.4
4981,Harpoon Munich Dark,634,3,38,5.5
4982,Shouboushi Ginger Pilsner,976,7,77,5.1
4983,Fireman's Pail Ale,976,3,26,0
4984,Halligan IPA,976,3,31,5.1
4985,The Big O Oktobefest,976,7,84,0
4986,Pompier,976,-1,-1,12.1
4987,Bagpiper's Scottish Ale,976,1,15,9
4988,Engine 5,976,3,33,5
4989,Pozharnik,976,3,43,8.1
4990,Saint Florian's Doppelbock,976,7,92,0
4991,Feuerwehrmann Schwarzbier,976,7,86,5
4992,High Tide IPA,1009,3,31,6.5
4993,Yellow Snow IPA,1072,3,31,0
4994,Double Dead Guy Ale,1072,7,92,9
4995,Abita Purple Haze,10,11,116,4.75
4996,Punkin Ale,459,11,123,7
4997,Torpedo Extra IPA,1142,3,31,7.2
4998,Foggy Goggle Belgian White,520,5,67,5.3
4999,Sierra Nevada Imperial Stout,1142,3,43,10.5
5000,Bell's Christmas Ale,100,1,15,0
5001,Jack's Pumpkin Spice Ale,44,11,123,5.5
5002,Sun Dog Amber Wheat,44,11,116,5.3
5003,Oat Imperial Oatmeal Stout,1173,3,43,12.5
5004,Three Beaches Honey Blonde Ale,1301,3,37,0
5005,Headless Man Amber Alt,1301,4,57,5
5006,Rocky's Revenge,1301,3,38,6
5007,Fargo Brothers Hefeweizen,1301,4,50,5.25
5008,Gemuetlichkeit Oktoberfest,1301,7,84,5.5
5009,HopWhore Imperial India Pale Ale,1301,3,32,0
5010,Saturn - Belgian-style Fresh Hop IPA,858,5,72,8
5011,Hop Hed Red Ale,609,3,33,6
5012,Nectar IPA,686,3,31,6.8
5013,Ugly American,476,5,61,7.8
5014,East End Witte,476,5,67,4.5
5015,Big Hop IPA,476,3,31,5.8
5016,Cooper's Cave Tavern Ale,396,1,3,0
5017,Bumppo's Brown Ale,396,3,38,0
5018,Cooper's Cave Pale Ale,396,1,1,0
5019,Pathfinder's Porter,396,2,25,0
5020,Radeau Red Ale,396,2,22,0
5021,Sagamore Stout,396,3,42,0
5022,Wet Hop Requiem IPA,314,3,31,5.2
5023,Bube's Munich Lager,314,8,95,0
5024,Blonde Lager,1038,8,95,4.5
5025,Rahr's Red,1038,3,33,4.5
5026,Buffalo Butt,1038,3,33,4.5
5027,Ugly Pug,1038,7,86,4.5
5028,Stormcould IPA,1038,3,31,6
5029,Blind Salamander Pale Ale,1038,3,26,0
5030,Rahr's Bucking Bock,1038,7,91,8
5031,Rahr's Summertime Wheat,1038,4,50,5.5
5032,Rahr's Oktoberfest,1038,7,84,5.5
5033,Rahr's Winter Warmer,1038,11,141,9
5034,Bourbon Barrel Aged Winter Warmer,1038,11,141,9.5
5035,Pecker Wrecker,1038,-1,-1,0
5036,Avant Garde,1251,5,74,7
5037,Lost and Found Abbey Ale,1251,5,72,7.5
5038,Red Barn Ale,1251,5,74,6.7
5039,Judgement Day,1251,5,62,10.5
5040,Devotion,1251,5,64,6.25
5041,Serpents Stout,1251,3,43,10.5
5042,Oktoberfest,259,8,95,5.5
5043,Daas Organic Blond,424,5,72,6.5
5044,Daas Organic Witte,424,5,67,5
5045,Saison Athene,1093,5,74,0
5046,Lectio Divina,1093,5,72,0
5047,Turbodog,10,3,29,0
5048,Local 1,259,5,65,9
5049,Pipeline Porter,751,2,25,0
5050,N퀌�gne 퀏� Wit,923,5,67,4.5
5051,N퀌�gne 퀏� Bitter,923,1,3,4.5
5052,Havre Stout,923,1,21,4.5
5053,N퀌�gne 퀏� Saison,923,5,74,6.5
5054,N퀌�gne 퀏� Amber Ale,923,3,33,6
5055,N퀌�gne 퀏� Imperial Brown Ale,923,3,38,7.5
5056,N퀌�gne 퀏� India Pale Ale,923,3,31,6.5
5057,N퀌�gne 퀏� #100,923,3,35,10
5058,Krampus Imperial Helles Lager,1173,-1,-1,9
5059,Slab Cabin IPA,960,3,31,5
5060,Warsteiner Premium Oktoberfest,1337,7,84,5.9
5061,Shiner Bohemian Black Lager,1179,8,95,4.9
5062,Jolly Roger Imperial Stout,960,3,43,9
5063,Scratch #15 2008,1286,1,21,6
5064,Port Panzer Imperial Pilsner,1009,-1,-1,9.5
5065,Chico Estate Harvest Ale,1142,3,31,6.7
5066,Southern Hemisphere Harvest Fresh Hop  Ale,1142,3,26,6.7
5067,Pays du Soleil,1093,5,72,8
5068,Alpha,1352,5,64,6.2
5069,Bravo,1352,11,116,6.5
5070,Captain Selin's Cream,1128,11,113,0
5071,Selin's Grove IPA,1128,3,31,0
5072,Shade Mountain Oatmeal Stout,1128,1,21,0
5073,Lobster Ale,97,3,33,0
5074,McGovern's Oatmeal Stout,97,1,21,0
5075,Sea Dog Apricot Wheat,1125,11,121,3.5
5076,Sea Dog Blue Paw Wheat,1125,11,121,3.5
5077,Pyramid Broken Rake,1031,3,33,6.1
5078,Elk Creek Copper Ale,490,3,33,0
5079,Great Blue Heron Pale Ale,490,3,26,0
5080,Winkleblink Ale,490,11,116,0
5081,Brookie Brown Ale,490,3,38,0
5082,Poe Paddy Porter,490,2,25,0
5083,Double Rainbow IPA,490,1,2,0
5084,Marzoni's Amber Lager,833,3,33,6.1
5085,Locke Mountain Light,833,8,96,3.7
5086,Highway 22 Wheat,833,11,116,4.7
5087,Avalanche IPA,833,3,31,6.9
5088,Patchway Pale Ale,833,3,26,5.5
5089,Stone Mason Stout,833,3,42,6.1
5090,60 Shilling,916,1,15,0
5091,Golden Light,1049,8,96,0
5092,Canvas Back American Pale Ale,1049,3,26,0
5093,Iron Horse Stout,1049,3,42,0
5094,Greensburg Lager,1049,8,95,0
5095,Strawberry Honey Amber Ale,1049,3,33,0
5096,Red Star Pilsner,1049,7,77,0
5097,Shepard's Crook Scotish Ale,1061,1,15,5.1
5098,LeRoy's Brown Ale,1061,3,38,5.3
5099,Melting Pot Pale Ale,1061,3,26,5.5
5100,Old Wylie's IPA,1061,3,31,6.2
5101,Wells Bombardier English Bitter,1348,1,4,5.2
5102,Rauchbock,45,-1,-1,7
5103,Wild Mild Ale,794,1,10,0
5104,#42 Cream Ale,794,11,113,0
5105,186000 MPS Malt Liquor,794,-1,-1,10.5
5106,Harpoon Celtic Ale,634,2,22,0
5107,Baron Pilsner,82,7,77,4.7
5108,Baron Schwarzbier,82,7,86,4.9
5109,Baron Oktoberfest,82,7,84,0
5110,Baron Helles Bock,82,7,91,6.4
5111,Hofbr퀌_u Oktoberfestbier,1191,7,84,6.3
5112,Red Seal Ale,919,3,33,5.5
5113,Venus - Belgian-style Quadrupel,858,5,62,16
5114,Imperial Chocolate Pumpkin Porter,858,11,123,7.8
5115,Obliteration IV,858,3,32,8.7
5116,Samuel Adams Blackberry Witbier,157,5,67,5.5
5117,Pumpkinhead Ale,1136,11,123,4.5
5118,Darkness,1221,3,43,10.3
5119,Pugsley's Signature Series Imperial Porter,1136,2,25,7.1
5120,Pugsley's Signature Series Barley Wine Style Ale,1136,3,35,8.5
5121,Workingman Mild,1054,1,10,0
5122,B3K Schwarzbier,1379,7,86,5.3
5123,Wixa Weiss,1379,11,116,4.8
5124,Patty's Chile Beer,1379,11,121,0
5125,Two Guns Pilsner,1379,7,77,5
5126,Light Rail Ale,1379,3,37,0
5127,Sagebrush Stout,1379,3,42,6.1
5128,Obamanator Maibock,1379,7,91,0
5129,Angry Planet Pale Ale,531,3,26,6.1
5130,Flat Earth Belgian-style Pale Ale,531,5,64,5.2
5131,Michelob Dunkel Weisse,44,3,29,5.5
5132,Yellowtail Pale Ale,68,-1,-1,4.6
5133,Calico Amber Ale,68,3,33,5
5134,Black Marlin Porter,68,2,25,6
5135,Wahoo Wheat Beer,68,5,67,4
5136,Orange Blossom Pilsner 퉌_,954,11,121,11
5137,Yakima Twilight,1326,-1,-1,8.9
5138,Delta Ale,1352,11,126,7.8
5139,Weyerbacher Fireside Ale,1352,-1,-1,7.5
5140,Little Creatures Pilsner,796,7,77,4.6
5141,Phoenix,982,-1,-1,5
5142,Phuket Lager,1287,8,95,5
5143,Monteith's Summer Ale,881,11,126,5
5144,Monteith's Celtic Beer,881,2,22,4.4
5145,Scharer's Lager,1113,8,95,5
5146,Epic Pale Ale,506,3,26,5.4
5147,Seven Gates Pale Ale,1182,3,26,5.6
5148,Two Front Teeth Holiday Ale,1182,5,74,9.4
5149,Baltika 6 Porter,999,2,25,7
5150,Red Dragon Xtreme,1289,8,95,0
5151,Estrella Damm,1087,8,95,4.6
5152,Sprecher Pub Ale,1181,3,38,4.5
5153,Sprecher Irish Stout,1181,3,42,5.73
5154,Scratch #16 2008,1286,11,141,6.3
5155,Altbier,1170,4,57,5.1
5156,Smuttynose Winter Ale,1160,5,60,4.8
5157,Shoals Pale Ale,1160,3,26,4.7
5158,Old Brown Dog Ale,1160,3,38,5.9
5159,Portsmouth Lager,1160,-1,-1,5.1
5160,Smuttynose Finestkind IPA,1160,3,31,5.6
5161,Robust Porter,1160,2,25,5.4
5162,Uranus - 100% Brettanomyces Golden Ale,858,5,72,7.2
5163,"Jupiter - Belgian-style \Champagne\"" Trippel""",858,5,61,0
5164,Black Mountain Bitter,658,1,3,0
5165,Ale To The Chief,62,3,32,8.75
5166,White Horse Hefeweizen,1081,4,50,4.7
5167,"Lovitz Lager \Watermelon Lager\""""",1081,8,95,4.5
5168,Ludwig's Revenge,1081,-1,-1,5
5169,Truly Honest Ale,1081,3,33,6
5170,Ichabod's Midnight Ride,1081,11,123,6
5171,Daddy Fat Sacs Imperial IPA,1081,3,32,7.5
5172,Late Harvest Fest Lager,94,7,84,6.2
5173,Liberty Ale,39,3,26,6
5174,Young's Winter Warmer,1348,11,141,5.2
5175,Organic Hefewizen,223,4,50,0
5176,embrasse,428,5,66,9
5177,Oak Aged Unearthly Imperial Pale Ale,1173,3,32,11
5178,Odd Notion Winter 08,812,-1,-1,7.5
5179,Iniquity Imperial Black Ale,1173,-1,-1,9
5180,Hop Stoopid,765,3,32,8.2
5181,Specialty Beer: Black Double IPA,858,-1,-1,8.5
5182,Zwaanend Ale,459,11,119,8
5183,Moylans Hopsickle Imperial Ale,892,3,32,9.2
5184,Baracktoberfest,1092,7,84,0
5185,Obamagang Inauguration Ale,249,3,42,0
5186,Hop Obama,1149,3,33,5.2
5187,Scratch #17 2009,1286,7,77,5.6
5188,Scratch #18 2009,1286,11,119,7.3
5189,Konig Ludwig Weissbier,1337,4,50,5.5
5190,Espresso Oak Aged Yeti,604,3,43,9.5
5191,Claymore Scotch Ale,604,1,15,0
5192,Trifecta Belgian Style Tripel,520,5,61,8.1
5193,Oak Creek Micro Light,929,7,77,0
5194,Forty-Niner Gold Lager,929,8,95,4.5
5195,Horseshoe Hefeweizen,929,4,50,4.5
5196,Doc's Pale Ale,929,3,26,5.5
5197,Oak Creek Amber Ale,929,3,33,5.5
5198,Village Nut Brown Ale,929,3,38,6
5199,Pullman Porter,929,2,25,0
5200,Foster's Premium Ale,546,1,1,5.5
5201,Climax IPA,384,3,31,6
5202,Climax Extra Special Bitter Ale,384,1,5,5.5
5203,Climax Nut Brown Ale,384,3,38,5.2
5204,Climax Cream Ale,384,11,113,0
5205,Climax Barleywine-Style Ale,384,3,35,10
5206,Climax Helles,384,7,91,4.8
5207,Climax Oktoberfest,384,7,84,6.2
5208,Climax Doppel Bock,384,7,92,8
5209,Climax Wheat Ale,384,11,116,5
5210,Mama's Little Yella Pils,956,7,77,5.3
5211,Zeno Black Lager,960,7,86,0
5212,Kerplunk Imperial Chocolate Stout,1182,-1,-1,8.1
5213,Beyond The Gates Double IPA,1182,3,32,7.5
5214,Baltic Porter,771,2,25,7.5
5215,Shoo-Fly Porter,771,2,25,6
5216,Lancaster Limited Triple,771,5,61,0
5217,Market Alley,1211,3,33,0
5218,Wild Devil Ale,1326,3,31,6.7
5219,Helios,1326,5,74,7.5
5220,Rondy Brew 2009,858,3,26,4.5
5221,Oak-Aged Imperial Chocolate Pumpkin Porter,858,2,25,7.8
5222,Brewtality Espresso Black Bier,858,-1,-1,9.7
5223,Smooth Hoperator,1211,7,92,7
5224,Michelob Hop Hound Amber Wheat,44,11,116,5.3
5225,Haywords 5000,1089,8,95,7.5
5226,Lakefront IPA,769,3,31,0
5227,Richbrau Abbey-Style Ale,1055,5,72,7
5228,Richbrau Oatmeal Stout,1055,1,21,5.2
5229,Santa's Little Helper Witbier,1055,5,67,5.7
5230,Richbrau Barleywine,1055,3,35,12.3
5231,Richbrau India Pale Ale,1055,3,31,6.2
5232,Big Nasty Porter,1055,2,25,6.4
5233,Old Nick Pale Ale,1055,3,26,5.5
5234,Griffin Golden Ale,1055,3,37,5.2
5235,Apache Trout Stout,876,1,20,5
5236,Wapiti Amber Ale,876,3,33,5
5237,Superstition Pale Ale,876,3,26,5
5238,Heffevonom Bavarian Wheat,876,4,50,0
5239,Horny Toad IPA,876,3,31,7.1
5240,Farm Girl Saison,787,5,74,6
5241,Lift Bridge Pale Ale,787,3,26,5.5
5242,Biscotti,787,5,66,7
5243,Harvest퀌_r Fresh Hop Ale,787,3,26,7.2
5244,Double Mountain Kolsch,462,-1,-1,5.2
5245,Double Mountain Pale Ale,462,3,26,5.1
5246,"India Red Ale (The \IRA\"")""",462,3,31,6.8
5247,Hop Lava,462,3,31,7
5248,Double Mountain Altbier,462,4,57,5.6
5249,Yuengling Bock Beer,1388,7,90,0
5250,Abbey Extra,1090,5,64,4.5
5251,Abbey IPA,1090,5,72,7
5252,Barristers Bitter,1090,1,5,4
5253,Sacramento Bock,1090,7,90,6.5
5254,Brewhouse Lager,1090,8,95,4.5
5255,Sacramento Nut Brown Ale,1090,3,38,5.4
5256,Hellsmoke Porter,1245,2,25,5.7
5257,Wheatley Hills Weizenbock,1245,4,50,7.5
5258,Long Island Potato Stout,1245,3,42,3.9
5259,Old Walt Smoked Wit,1245,5,67,5
5260,Harborfields HefeWeizen,1245,4,50,4.5
5261,Samuel Adams Imperial Stout,157,3,43,9.2
5262,Samuel Adams Imperial White,157,5,67,10.3
5263,HUB Lager,678,7,77,5.1
5264,Hopworks IPA,678,3,31,6.6
5265,Velvet ESB,678,1,5,5.2
5266,Crosstown Pale Ale,678,3,26,5.3
5267,Deluxe Organic Ale,678,3,30,6.9
5268,Survival Stout,678,1,21,5.3
5269,Hop Juice Double IPA,778,3,32,9.4
5270,Renegade IPA,509,3,31,5.8
